playerid41,playerid42,playerid46,playerid45,playerid35,playerid18,playerid33,playerid9,captainid,playerid37,playerid31,playerid13,playerid30,playerid47,playerid43,playerid34,freekicktakerid,playerid0,playerid17,playerid39,playerid3,playerid7,playerid16,playerid4,playerid6,playerid38,playerid15,playerid2,rightfreekicktakerid,playerid12,playerid48,playerid36,playerid8,playerid32,leftfreekicktakerid,longkicktakerid,playerid11,customsub1in,customsub2out,playerid28,customsub0in,playerid19,playerid26,customsub2in,playerid44,playerid51,rightcornerkicktakerid,playerid40,playerid22,playerid23,penaltytakerid,playerid20,playerid24,playerid27,teamid,playerid50,playerid29,customsub0out,playerid10,customsub1out,playerid49,playerid5,playerid25,leftcornerkicktakerid,playerid14,playerid21,playerid1
-1,-1,-1,-1,-1,250764,-1,80603,232007,-1,-1,74224,-1,-1,-1,-1,73864,232007,260933,-1,262709,276544,189930,269237,269899,-1,72889,72887,276544,258500,-1,-1,243914,-1,73864,73864,81558,-1,-1,-1,-1,83293,-1,-1,-1,-1,73864,-1,264000,277763,73864,83007,73566,-1,101026,-1,-1,-1,73864,-1,-1,72888,-1,73864,266794,259686,80600
-1,-1,-1,-1,-1,79131,-1,278926,225555,-1,-1,251545,-1,-1,-1,-1,225555,80001,234735,-1,269402,228382,258708,201955,211408,-1,241094,232413,225555,251894,-1,-1,224724,-1,225555,225555,206104,-1,-1,-1,-1,279624,84390,-1,-1,-1,225555,-1,79135,276394,215455,166963,84391,-1,101032,-1,-1,-1,215455,-1,-1,262137,224302,211408,263132,72731,225555
-1,-1,-1,-1,-1,231390,85542,251260,224885,-1,85545,266731,75902,-1,-1,-1,237239,235460,75904,-1,258777,237239,231526,224885,259675,-1,212269,261422,224885,244709,-1,-1,215531,85918,237239,237239,215195,-1,-1,85414,-1,258685,251800,-1,-1,-1,224885,-1,275258,228918,237239,264284,251842,78968,101033,-1,85320,-1,268787,-1,-1,253491,73312,237239,80000,268678,245355
-1,-1,-1,-1,-1,250807,-1,234983,212045,-1,-1,244949,-1,-1,-1,-1,234983,242179,259149,-1,245710,277293,277217,212045,258040,-1,241708,263021,234983,276547,-1,-1,248060,-1,234983,234983,224718,-1,-1,-1,-1,277568,-1,-1,-1,-1,212045,-1,80458,78133,234983,70241,-1,-1,101037,-1,-1,-1,215323,-1,-1,275691,-1,212045,73936,278369,275690
-1,-1,-1,-1,-1,274726,-1,244374,194794,-1,-1,277439,-1,-1,-1,-1,194794,252789,274730,-1,277442,244373,271542,266755,243256,-1,237109,245132,194794,81754,-1,-1,274724,-1,194794,244374,271704,-1,-1,-1,-1,80381,-1,-1,-1,-1,244374,-1,271546,278569,194794,82483,271544,-1,101047,-1,-1,-1,74978,-1,-1,194794,-1,244374,74069,71066,258308
-1,-1,-1,-1,-1,242021,-1,77760,229528,-1,-1,230559,-1,-1,-1,-1,255074,265628,72917,-1,229528,70845,72919,277193,274732,-1,278075,248698,255074,83057,-1,-1,77883,-1,255074,255074,246728,-1,-1,-1,-1,80916,-1,-1,-1,-1,255074,-1,71331,70862,255074,75802,80917,-1,101059,-1,-1,-1,255472,-1,-1,255074,80882,255074,215703,271548,268411
-1,-1,-1,-1,-1,143121,-1,256287,199669,-1,-1,228179,-1,-1,-1,-1,242426,182494,276829,-1,199669,261015,199667,248053,253287,-1,268558,269934,242426,75343,-1,-1,242426,-1,242426,253287,271512,-1,-1,-1,-1,245437,80519,-1,-1,-1,253287,-1,263690,70698,215334,215353,71491,-1,101083,-1,-1,-1,215334,-1,-1,251132,75348,253287,75073,74813,258090
-1,-1,-1,-1,-1,81808,-1,215998,264578,-1,-1,261171,-1,-1,-1,-1,233777,70137,240956,-1,253278,74814,273081,233777,81809,-1,221219,262150,271832,205633,-1,-1,274145,-1,233777,264578,76917,-1,-1,-1,-1,78324,257676,-1,-1,-1,233777,-1,83795,261441,240811,261177,275438,76064,101084,-1,-1,-1,240811,-1,-1,264578,70699,233777,268732,273092,271832
-1,-1,-1,-1,-1,236507,-1,83456,246033,-1,-1,79248,-1,-1,-1,-1,236668,232645,238093,-1,260233,273711,252036,236668,203864,-1,274266,238518,236668,235926,-1,-1,230975,-1,236668,236668,255878,-1,-1,272602,-1,74393,276605,-1,-1,-1,236668,-1,268396,71320,253242,261691,246336,76705,101085,-1,191043,-1,253242,-1,-1,246033,84323,236668,201862,275343,270215
-1,-1,-1,-1,-1,256524,-1,188988,233029,-1,-1,235008,-1,-1,-1,-1,188988,229541,259273,-1,261769,244884,221551,221053,214302,-1,79246,211263,188988,213597,-1,-1,80127,-1,188988,188988,80123,-1,-1,-1,-1,84092,-1,-1,-1,-1,188988,-1,74856,85350,188988,74853,-1,-1,101088,-1,-1,-1,255217,-1,-1,233029,-1,221053,260971,79234,74857
-1,-1,-1,-1,-1,274203,-1,233057,244829,-1,-1,83502,-1,-1,-1,-1,263527,251016,263225,-1,83499,263527,228682,244829,259438,-1,256559,241010,263527,70669,-1,-1,267588,-1,263527,244829,260826,-1,-1,-1,-1,83500,256558,-1,-1,-1,259438,-1,259549,279073,233057,275344,214318,84335,101097,-1,-1,-1,243295,-1,-1,263127,258981,244829,272756,84224,248260
-1,-1,-1,-1,-1,247146,-1,237982,214366,-1,-1,248281,-1,-1,-1,-1,214366,227560,234999,-1,219787,76524,215067,239681,278785,-1,278782,223752,214366,75612,-1,-1,210463,-1,214366,214366,228738,-1,-1,-1,-1,82269,79757,-1,-1,-1,214366,-1,237885,260482,214366,245687,84458,84459,101099,-1,-1,-1,260481,-1,-1,214366,78920,214366,76911,176619,76339
-1,-1,-1,-1,-1,207664,-1,274547,196150,-1,-1,214054,-1,-1,-1,-1,274547,259885,214035,-1,264002,241601,76407,274113,245378,-1,243363,253389,274547,214132,-1,-1,246081,-1,274547,274547,199110,-1,-1,-1,-1,254678,84321,-1,-1,-1,274547,-1,238880,214323,196150,74387,251902,86022,101101,-1,-1,-1,196150,-1,-1,232195,84691,274547,252695,74388,84319
-1,-1,-1,-1,-1,270486,-1,222585,276556,-1,-1,238081,-1,-1,-1,-1,254111,227668,214415,-1,223721,214343,242763,83637,226747,-1,227515,264549,276556,231667,-1,-1,214040,-1,254111,226747,219717,-1,-1,84544,-1,76915,84442,-1,-1,-1,276556,-1,71593,246831,222585,84028,84452,84451,101103,-1,84454,-1,254111,-1,-1,243188,71591,254111,273656,276054,276556
-1,-1,-1,-1,-1,234352,-1,233924,168565,-1,-1,274128,-1,-1,-1,-1,168565,221235,267395,-1,221637,76403,222319,219527,247563,-1,221220,215139,168565,248555,-1,-1,241990,-1,168565,233924,238194,-1,-1,86021,-1,265563,276791,-1,-1,-1,233924,-1,259539,227594,168565,218743,83087,274823,101104,-1,-1,-1,168565,-1,-1,214332,84692,233924,271633,255920,218981
-1,-1,-1,-1,-1,220805,-1,231862,214378,-1,-1,225423,-1,-1,-1,-1,214378,214351,258133,-1,214038,245908,240835,214195,214414,-1,214393,248466,214378,190607,-1,-1,214378,-1,214378,214378,167397,-1,-1,-1,-1,267788,-1,-1,-1,-1,214378,-1,84448,84449,231862,272378,84450,-1,101105,-1,-1,-1,215112,-1,-1,84447,84453,214378,272770,272727,78001
-1,-1,-1,-1,-1,209523,78105,275178,216385,-1,77153,273866,80112,-1,-1,-1,248872,254601,253255,-1,260027,273992,259499,253233,271071,-1,81473,275105,248872,248871,-1,-1,248872,80117,248872,248872,244832,-1,-1,71649,-1,267784,267597,-1,-1,-1,248872,-1,248873,272426,270058,236943,261553,279548,101108,-1,274667,-1,270058,-1,-1,216385,218868,275178,275595,267831,255962
-1,-1,-1,-1,-1,269273,-1,252935,252935,-1,-1,272410,-1,-1,-1,-1,252935,253847,227154,-1,274046,277517,213400,236382,228838,-1,274949,229270,252935,253304,-1,-1,237512,-1,274046,252935,264820,-1,-1,224317,-1,84571,273707,-1,-1,-1,252935,-1,273661,70563,252935,80411,84457,188484,101110,-1,73168,-1,254653,-1,-1,253275,84657,252935,79231,253809,222587
-1,-1,-1,-1,-1,75232,-1,189596,189596,-1,-1,262094,-1,-1,-1,-1,255205,244656,258351,-1,242596,241002,275054,77035,222429,-1,77968,259280,255205,245867,-1,-1,259543,-1,255205,255205,261453,-1,-1,229433,-1,214948,269963,-1,-1,-1,255205,-1,244694,79903,243456,83361,220028,79902,101112,-1,-1,-1,243456,-1,-1,255205,208919,255205,77313,255827,253296
-1,-1,-1,-1,-1,240628,-1,212002,206254,-1,-1,207993,-1,-1,-1,-1,269823,86243,84039,-1,262027,242350,211068,244940,84041,-1,233053,236524,206254,268468,-1,-1,75533,-1,206254,75533,75209,-1,-1,-1,-1,239962,-1,-1,-1,-1,206254,-1,72775,236541,212002,73949,244271,-1,105013,-1,-1,-1,72360,-1,-1,206254,172723,242350,228082,73113,257345
-1,-1,-1,-1,-1,236920,-1,258437,203376,-1,-1,231447,-1,-1,-1,-1,240638,263798,252021,-1,203376,240638,232658,248465,208461,-1,245367,264453,240638,240679,-1,-1,200260,-1,240638,242516,200110,-1,-1,-1,-1,234741,-1,-1,-1,-1,240638,-1,239368,211738,242516,255009,251806,-1,105035,-1,-1,-1,242516,-1,-1,246104,239380,240638,251809,253109,253149
-1,-1,-1,-1,-1,254310,-1,255125,260815,-1,-1,213565,-1,-1,-1,-1,244369,205186,211101,-1,190815,244369,279026,217036,177413,-1,276528,76624,244369,272718,-1,-1,246785,-1,255125,244369,186537,-1,-1,194730,-1,239250,221363,-1,-1,-1,244369,-1,76012,81380,271541,201505,81378,192448,110062,-1,205070,-1,271541,-1,-1,235997,82667,244369,246928,81636,260815
-1,-1,-1,-1,79466,73394,72177,221014,214639,-1,220831,74548,71388,-1,-1,83708,275333,80574,79528,-1,214639,275248,80704,74785,278126,-1,73974,277519,275333,278590,-1,-1,71972,76153,275333,275333,276976,-1,-1,78720,-1,72561,74557,-1,-1,-1,264347,-1,73390,79463,221014,73389,277826,80625,110069,-1,76501,-1,275333,-1,-1,264347,241070,264347,244919,256058,258041
-1,-1,-1,-1,-1,257816,-1,224538,257374,-1,-1,278815,-1,-1,-1,-1,270957,257374,251034,-1,248110,70268,70745,238895,246674,-1,272613,252574,270957,248117,-1,-1,270957,-1,270957,270957,244046,-1,-1,-1,-1,277371,-1,-1,-1,-1,270957,-1,277977,79650,238895,79652,78742,-1,110072,-1,-1,-1,251779,-1,-1,70298,-1,270957,79066,72752,276142
-1,-1,-1,-1,-1,265431,-1,257765,247963,-1,-1,80089,-1,-1,-1,-1,239116,79826,222221,-1,275016,239116,239118,244984,79147,-1,268128,247963,239116,272545,-1,-1,267993,-1,239116,239116,197971,-1,-1,-1,-1,238273,263492,-1,-1,-1,239116,-1,235345,278964,247963,239453,73393,-1,110075,-1,-1,-1,276744,-1,-1,266792,271989,267993,248112,219768,73300
-1,-1,-1,-1,-1,237989,-1,73404,220177,-1,73462,235315,273674,-1,-1,-1,70958,70959,73297,-1,244252,70958,231916,255247,240812,-1,262268,204211,70958,223355,-1,-1,271172,-1,70958,70958,70724,-1,-1,247985,-1,248539,277148,-1,-1,-1,70958,-1,269418,237883,73404,243773,70831,210970,110078,-1,220087,-1,220177,-1,-1,279210,76119,70958,73464,262465,224115
-1,-1,-1,-1,-1,278557,-1,238990,276695,-1,-1,73895,-1,-1,-1,-1,73895,242289,79284,-1,239540,276695,278602,75768,241075,-1,70229,242541,276695,220956,-1,-1,243520,-1,276695,276695,229091,-1,-1,-1,-1,277551,-1,-1,-1,-1,276695,-1,235650,251001,205255,80881,206555,-1,110081,-1,-1,-1,205255,-1,-1,231292,82914,276695,273692,247336,276070
-1,-1,-1,-1,-1,73252,-1,226797,215069,-1,-1,71740,-1,-1,-1,-1,226797,215069,242073,-1,273012,255925,232708,262566,81743,-1,214659,260561,255925,222373,-1,-1,272939,-1,226797,226797,219536,-1,-1,-1,-1,74818,-1,-1,-1,-1,226797,-1,278474,70437,226286,253246,84266,-1,110093,-1,-1,-1,226286,-1,-1,215057,84596,226797,204259,214968,228415
-1,-1,-1,-1,-1,81616,-1,246416,243801,-1,244859,81712,241969,-1,-1,-1,243801,224491,278252,-1,243801,219449,81711,239181,224430,-1,271046,264214,252263,244014,-1,-1,276365,231555,243801,276365,272659,-1,-1,82830,-1,269994,257236,-1,-1,-1,276365,-1,276190,270073,246416,71636,74874,262933,110176,-1,247409,-1,238694,-1,-1,252263,243749,252263,270044,276534,243514
-1,-1,-1,-1,-1,255699,-1,239627,244160,-1,-1,252382,82113,-1,-1,-1,235471,257669,216110,-1,227738,233470,70928,236459,244167,-1,73311,244160,235471,239930,-1,-1,194769,-1,235471,235471,222329,-1,-1,72601,-1,255105,72593,-1,-1,-1,235471,-1,258691,71858,244160,252223,257664,276681,110206,-1,72590,-1,235471,-1,-1,275233,72598,235471,252509,240499,239768
-1,-1,-1,-1,-1,263811,-1,189808,167512,-1,-1,216790,-1,-1,-1,-1,77295,268839,222612,-1,223852,80058,79203,77046,238410,-1,213686,73752,77295,187782,-1,-1,78115,-1,77295,77295,238191,-1,-1,-1,-1,73754,73753,-1,-1,-1,77295,-1,78230,241438,189808,256864,71272,74656,110313,-1,-1,-1,167512,-1,-1,77295,80060,77295,276980,258592,275300
-1,-1,-1,-1,-1,70014,-1,79624,234814,-1,-1,270886,-1,-1,-1,-1,240069,222820,271236,-1,243867,74445,256789,234814,244736,-1,70473,223138,240069,252011,-1,-1,240069,-1,240069,74445,225855,-1,-1,-1,-1,278283,-1,-1,-1,-1,79624,-1,278116,78090,240069,278279,74499,-1,110321,-1,-1,-1,278996,-1,-1,74442,-1,74445,74734,77292,76758
-1,-1,-1,-1,-1,211362,-1,233061,211378,-1,-1,225266,-1,-1,-1,-1,222369,251433,77620,-1,226506,257886,276610,222542,260464,-1,83000,222369,222369,76228,-1,-1,258626,-1,222369,222369,244089,-1,-1,259766,-1,276964,80734,-1,-1,-1,257886,-1,254482,237884,222369,252317,75476,73119,110329,-1,204105,-1,261766,-1,-1,211378,76058,222369,240648,242214,230855
-1,-1,-1,-1,-1,271019,-1,236610,193080,-1,80526,266596,228245,-1,-1,-1,260823,193080,236758,-1,240777,276682,278340,223697,225439,-1,258976,238370,225439,257785,-1,-1,232080,-1,260823,225439,248385,-1,-1,268375,-1,246791,80508,-1,-1,-1,225439,-1,74926,211320,236610,219584,83223,235866,110374,-1,259848,-1,238004,-1,-1,260823,237499,260823,72180,80505,234112
-1,-1,-1,-1,-1,278454,-1,235467,214766,-1,-1,272911,-1,-1,-1,-1,235467,222418,256407,-1,253238,190972,268431,261262,236472,-1,255873,214766,235467,264323,-1,-1,219174,-1,235467,235467,80520,-1,-1,-1,-1,78076,255197,-1,-1,-1,235467,-1,72465,84601,235467,238320,220624,-1,110395,-1,-1,-1,224510,-1,-1,74824,214226,235467,70430,74826,237122
-1,-1,-1,-1,-1,83358,-1,70198,223249,-1,80110,80108,75189,-1,-1,-1,271767,223249,258288,-1,254228,253294,278737,267900,258051,-1,273538,267483,271767,274200,-1,-1,77578,247037,271767,253294,259570,-1,-1,236803,-1,259977,74911,-1,-1,-1,271767,-1,76070,275429,198628,71457,77726,253718,110396,-1,223064,-1,198628,-1,-1,271767,77862,271767,228730,241273,270454
-1,-1,-1,-1,-1,267625,-1,261160,219167,-1,-1,70443,-1,-1,-1,-1,259883,262865,261779,-1,219167,75347,78015,273767,254951,-1,70943,227740,259883,70194,-1,-1,76995,-1,259883,219167,80098,-1,-1,75709,-1,225714,227602,-1,-1,-1,259883,-1,70687,258337,259883,70944,83577,74792,110404,-1,-1,-1,259883,-1,-1,278470,241020,259883,71959,231264,76997
-1,-1,-1,-1,-1,83496,-1,198331,198331,-1,-1,72612,-1,-1,-1,-1,79948,72937,263283,-1,79991,257306,82908,76602,244796,-1,76603,259188,79948,244791,-1,-1,79948,-1,79948,79948,72938,-1,-1,-1,-1,74627,-1,-1,-1,-1,79948,-1,82906,81786,198331,277553,83201,-1,110468,-1,-1,-1,74753,-1,-1,71259,278965,79948,74419,80073,277025
-1,-1,-1,-1,-1,276288,-1,263153,241859,-1,-1,244234,-1,-1,-1,-1,73008,241859,233425,-1,270900,269604,263077,270461,73008,-1,250991,251405,73008,71191,-1,-1,241085,-1,73008,73008,271160,-1,-1,-1,-1,264409,80339,-1,-1,-1,73008,-1,276358,262242,252846,276327,251451,83813,110500,-1,-1,-1,252846,-1,-1,248576,274393,73008,216260,252592,261446
-1,-1,-1,-1,-1,243971,-1,255540,229175,-1,-1,258003,-1,-1,-1,-1,240329,263272,274489,-1,270515,269863,252902,229175,244076,-1,257081,279530,240329,79331,-1,-1,240329,-1,240329,240329,79329,-1,-1,-1,-1,79327,-1,-1,-1,-1,240329,-1,277746,72959,240329,252016,263748,-1,110501,-1,-1,-1,274993,-1,-1,257183,266392,240329,85407,270008,268430
-1,-1,-1,-1,-1,253475,-1,228859,209987,-1,-1,235022,-1,-1,-1,-1,251287,209987,223925,-1,265465,238068,237642,251287,251373,-1,243628,241590,245287,262604,-1,-1,240156,-1,251287,251287,262776,-1,-1,-1,-1,265797,77414,-1,-1,-1,251287,-1,276325,76838,228859,254267,80162,-1,110502,-1,-1,-1,242965,-1,-1,79746,80161,245287,208470,225692,245287
-1,-1,-1,-1,-1,73170,-1,229354,229487,-1,-1,239494,-1,-1,-1,-1,229354,233725,79392,-1,231379,275279,262926,244188,73169,-1,81954,229487,229354,234317,-1,-1,83467,-1,229354,229354,206408,-1,-1,211746,-1,279203,263674,-1,-1,-1,229354,-1,76085,79391,229354,82192,269317,277842,110532,-1,-1,-1,212248,-1,-1,80012,234924,229354,243345,274987,269875
-1,-1,-1,-1,-1,240938,-1,256899,244349,-1,77830,269312,215798,-1,-1,-1,236295,232229,201299,-1,238516,242633,271882,244349,79913,-1,260653,276477,236295,231969,-1,-1,264436,-1,236295,236295,74485,-1,-1,255934,-1,239795,85106,-1,-1,-1,236295,-1,225432,84080,256899,81467,71553,74484,110556,-1,77832,-1,263829,-1,-1,236295,85105,236295,276485,202886,206159
-1,-1,-1,-1,-1,247467,-1,183898,183898,-1,74838,211269,71655,-1,-1,-1,183898,219522,216033,-1,77372,260138,231507,263518,256441,-1,75308,248207,183898,165560,-1,-1,238230,-1,238230,183898,238332,-1,-1,265444,-1,267866,85560,-1,-1,-1,183898,-1,75793,75718,183898,74836,271471,234458,110580,-1,222428,-1,269176,-1,-1,254695,75191,183898,246335,78078,242482
-1,-1,-1,-1,-1,260405,-1,243949,228607,-1,72769,276027,73680,-1,-1,-1,233520,228607,264208,-1,239928,264215,251519,246959,270901,-1,269314,228757,243949,229267,-1,-1,250947,211736,243949,243949,252710,-1,-1,82828,-1,243537,238974,-1,-1,-1,250947,-1,264649,243881,243949,246151,82838,277281,110588,-1,78131,-1,76033,-1,-1,237155,252078,250947,265580,72974,252014
-1,-1,-1,-1,-1,262587,-1,252903,251292,-1,85395,272982,83632,-1,-1,-1,239696,251292,262298,-1,77882,231353,238593,212244,259559,-1,256459,263649,239696,266011,-1,-1,239696,-1,239696,239696,252567,-1,-1,73030,-1,256753,269997,-1,-1,-1,239696,-1,260383,240317,233139,262665,259627,74414,110636,-1,264529,-1,233139,-1,-1,276632,224186,239696,278834,278177,192567
-1,-1,-1,-1,-1,70092,-1,242183,241995,-1,-1,272832,-1,-1,-1,-1,234836,262939,276331,-1,260187,216183,238963,276429,276271,-1,79322,241995,234836,269133,-1,-1,259643,-1,234836,234836,83707,-1,-1,-1,-1,263135,76402,-1,-1,-1,264380,-1,79815,230047,242183,76979,76292,-1,110645,-1,-1,-1,79321,-1,-1,234836,243736,234836,276783,71629,264380
-1,-1,-1,-1,-1,277615,-1,79083,225654,-1,81241,263581,262772,-1,-1,-1,248174,79024,244524,-1,244028,248174,244081,73367,243212,-1,240056,244079,248174,79078,-1,-1,225654,-1,248174,248174,79082,-1,-1,262764,-1,262768,79025,-1,-1,-1,248174,-1,262959,84383,244079,256297,80379,79081,110678,-1,274098,-1,73172,-1,-1,79080,79026,248174,269888,277290,276430
-1,-1,-1,-1,-1,83256,-1,263614,78445,-1,-1,82451,-1,-1,-1,-1,76062,78435,76777,-1,78445,279489,83558,276292,78446,-1,83754,272896,76062,79365,-1,-1,76062,-1,76062,76062,79100,-1,-1,-1,-1,74465,-1,-1,-1,-1,76062,-1,76921,81633,76062,79368,-1,-1,110685,-1,-1,-1,79102,-1,-1,79101,-1,76062,79366,79370,78440
-1,-1,-1,-1,-1,79287,-1,240891,234416,-1,-1,79291,-1,-1,-1,-1,279623,72522,79285,-1,234416,263404,72554,269793,245719,-1,270400,278751,279623,79289,-1,-1,274865,-1,279623,279623,262029,-1,-1,-1,-1,83617,-1,-1,-1,-1,279623,-1,72529,73570,279623,72525,83618,-1,110697,-1,-1,-1,275274,-1,-1,279623,85874,279623,70465,73183,73584
-1,-1,-1,-1,-1,277227,-1,80668,77528,-1,-1,79188,-1,-1,-1,-1,74088,278045,271920,-1,77528,80720,79661,74088,79186,-1,80667,79971,74088,77527,-1,-1,79189,-1,74088,74088,80113,-1,-1,80718,-1,78014,81670,-1,-1,-1,74088,-1,80712,83406,80719,70264,80717,82675,110711,-1,83091,-1,80719,-1,-1,79187,81671,79186,80669,81430,279926
-1,-1,-1,-1,-1,256861,-1,226958,233435,-1,-1,258973,-1,-1,-1,-1,275634,239816,76472,-1,224267,221956,273931,239709,275634,-1,265425,233435,275634,262383,-1,-1,261180,-1,275639,275634,270512,-1,-1,247041,-1,224271,271605,-1,-1,-1,275634,-1,244811,275631,226958,79924,83832,70585,110720,-1,263313,-1,251412,-1,-1,275639,79926,251412,262839,71283,276122
-1,-1,-1,-1,-1,83578,-1,200429,244224,-1,-1,279050,-1,-1,-1,-1,227689,76567,235629,-1,253376,269159,80128,276258,257174,-1,275027,253039,227689,265754,-1,-1,277072,-1,227689,227689,80034,-1,-1,79337,-1,264657,279797,-1,-1,-1,227689,-1,79432,76568,227689,79336,276306,83388,110724,-1,-1,-1,227689,-1,-1,244224,80032,227689,80876,239718,269089
-1,-1,-1,-1,-1,278294,-1,222959,199174,-1,-1,240660,-1,-1,-1,-1,270658,205496,220048,-1,199174,71230,72912,264480,70471,-1,268790,229574,270658,240797,-1,-1,236898,-1,270658,270658,193082,-1,-1,236593,-1,277309,272379,-1,-1,-1,270658,-1,157481,253464,222959,244274,81646,81307,110738,-1,273128,-1,255562,-1,-1,270658,71296,270658,252313,74876,233396
-1,-1,-1,-1,-1,256308,-1,277030,230940,-1,-1,279876,-1,-1,-1,-1,254804,224977,197689,-1,278346,259331,276001,80183,254804,-1,208942,215433,254804,270507,-1,-1,276905,-1,254804,254804,223157,-1,-1,278230,-1,70650,266583,-1,-1,-1,254804,-1,271006,206601,276905,76648,245784,80192,110740,-1,80187,-1,230940,-1,-1,252927,279529,254804,80172,245779,268758
-1,-1,-1,-1,-1,256578,-1,224146,224336,-1,-1,271937,-1,-1,-1,-1,255760,278112,81867,-1,263670,235983,277752,255760,252859,-1,273855,247412,255760,221564,-1,-1,233222,-1,224146,255760,252598,-1,-1,-1,-1,72360,-1,-1,-1,-1,255760,-1,74340,261358,239267,262940,75163,-1,110745,-1,-1,-1,239267,-1,-1,224336,83786,224146,77376,243220,258604
-1,-1,-1,-1,-1,73298,-1,177922,177922,-1,-1,260302,-1,-1,-1,-1,177922,236330,210422,-1,253170,253407,204884,239106,252580,-1,274213,266437,177922,270885,-1,-1,194149,-1,177922,177922,254541,-1,-1,-1,-1,212398,75999,-1,-1,-1,177922,-1,252736,252506,177922,218746,73650,-1,110746,-1,-1,-1,80871,-1,-1,213209,83789,177922,270764,276805,213933
-1,-1,-1,-1,-1,83670,-1,274212,192955,-1,-1,270999,-1,-1,-1,-1,254333,222908,232131,-1,245722,261298,268464,261675,192955,-1,235005,255891,254333,248147,-1,-1,254333,-1,254333,254333,230690,-1,-1,-1,-1,277457,80336,-1,-1,-1,254333,-1,83925,275108,254333,190547,78374,-1,110747,-1,-1,-1,248201,-1,-1,274369,72094,254333,262825,83398,269506
-1,-1,-1,-1,-1,257165,-1,75097,198046,-1,-1,73490,-1,-1,-1,-1,198046,190698,194333,-1,214884,270542,73007,275952,73903,-1,79136,251764,198046,262699,-1,-1,198046,-1,198046,198046,238775,-1,-1,-1,-1,219967,76006,-1,-1,-1,198046,-1,75101,201172,260941,235101,73483,-1,110749,-1,-1,-1,260941,-1,-1,77296,83552,198046,257649,83719,262691
-1,-1,-1,-1,-1,239980,-1,275225,275225,-1,-1,271308,-1,-1,-1,-1,275225,269406,248104,-1,72620,237666,242500,79123,228715,-1,74641,254265,275225,257812,-1,-1,266734,-1,275225,275225,70267,-1,-1,76763,-1,277019,255002,-1,-1,-1,275225,-1,77113,277717,275225,75786,83123,258373,110750,-1,-1,-1,72404,-1,-1,269424,75627,275225,258740,72694,79343
-1,-1,-1,-1,-1,276259,-1,212226,212048,-1,-1,248111,-1,-1,-1,-1,212226,226656,76202,-1,81262,260914,277976,212048,72695,-1,277806,248021,212226,248057,-1,-1,275739,-1,212226,212226,251977,-1,-1,271182,-1,231919,233512,-1,-1,-1,212048,-1,260994,276710,212226,215376,276692,242562,110751,-1,81590,-1,75209,-1,-1,243924,83562,212048,247950,262717,229657
-1,-1,-1,-1,-1,276132,-1,213702,248002,-1,-1,258364,-1,-1,-1,-1,244154,239271,250950,-1,232760,275901,79168,251635,274734,-1,73405,248002,244154,70265,-1,-1,244154,-1,244154,244154,247680,-1,-1,242358,-1,274458,80561,-1,-1,-1,244154,-1,262470,268452,244154,275227,257376,263207,110752,-1,73460,-1,251235,-1,-1,244474,73959,275901,248010,73459,277618
-1,-1,-1,-1,-1,270328,-1,211903,234687,-1,-1,264423,-1,-1,-1,-1,246729,243573,216779,-1,243860,266623,244497,244131,243898,-1,264033,263740,234687,256698,-1,-1,70427,-1,211903,211903,79663,-1,-1,-1,-1,79214,79161,-1,-1,-1,234687,-1,73609,83193,234687,78852,80592,-1,110770,-1,-1,-1,79212,-1,-1,234687,75777,243898,270894,83934,199890
-1,-1,-1,-1,-1,256047,-1,211061,211061,-1,-1,83178,-1,-1,-1,-1,211061,254297,250897,-1,251168,209289,242919,246562,264364,-1,252753,212546,211061,264272,-1,-1,252508,-1,211061,211061,233465,-1,-1,-1,-1,277373,-1,-1,-1,-1,211061,-1,-1,-1,211061,78867,-1,-1,110776,-1,-1,-1,241821,-1,-1,83174,-1,211061,245770,243602,238660
-1,-1,-1,-1,-1,232770,277458,275985,219848,-1,73214,146562,279141,-1,-1,-1,275985,220383,251136,-1,225508,245870,73502,256097,266608,-1,219180,219848,275985,255786,-1,-1,262300,257396,275985,275985,275205,-1,-1,78864,-1,212501,277421,-1,-1,-1,275985,-1,243834,236246,253385,229894,78072,73213,110827,-1,73215,-1,253385,-1,-1,253114,279758,275985,251616,269643,238305
-1,-1,-1,-1,-1,70301,-1,275415,229788,-1,-1,243571,84249,-1,-1,-1,272904,240311,277642,-1,264736,250881,83517,261153,229788,-1,76417,267717,250881,83386,-1,-1,247458,-1,272904,250881,70333,-1,-1,81800,-1,271439,75269,-1,-1,-1,250881,-1,268331,80706,275415,275622,76418,205551,110832,-1,80707,-1,231530,-1,-1,272904,80708,250881,262744,206545,74604
-1,-1,-1,-1,-1,264555,-1,193844,200519,-1,-1,278982,-1,-1,-1,-1,190199,194934,228456,-1,278630,256604,74591,247089,250992,-1,276866,200519,190199,273581,-1,-1,231125,-1,190199,190199,277425,-1,-1,86214,-1,247793,83699,-1,-1,-1,190199,-1,238882,79769,190199,232132,80661,84365,110839,-1,-1,-1,194879,-1,-1,190199,245331,190199,246617,262081,276083
